id,Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time,Label,Attempted Category
857,192.168.10.3-192.168.10.1-61603-53-17,192.168.10.3,61603,192.168.10.1,53,17,2017-07-07 12:05:50.472642,71844,1,1,50,156,50,50,50.0,0.0,156,156,156.0,0.0,2867.323645676744,27.838093647347023,71844.0,0.0,71844,71844,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,13.919046823673511,13.919046823673511,50,156,103.0,74.95331880577403,5618.0,0,0,0,0,0,0,0,0,1.0,103.0,50.0,156.0,0,0,0,0,0,0,0,25,0,78,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,DDOS,-1
858,192.168.10.5-192.168.10.3-58358-53-17,192.168.10.5,58358,192.168.10.3,53,17,2017-07-07 12:05:39.266402,180,2,2,80,272,40,40,40.0,0.0,136,136,136.0,0.0,1955555.5555555555,22222.222222222223,60.0,98.726896031426,174,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,0,0,16,16,11111.111111111111,11111.111111111111,40,136,88.0,55.42562584220407,3072.0,0,0,0,0,0,0,0,0,1.0,88.0,40.0,136.0,0,0,0,0,0,0,0,20,0,68,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,DDOS,-1
859,192.168.10.3-192.168.10.1-61654-53-17,192.168.10.3,61654,192.168.10.1,53,17,2017-07-07 12:10:58.911845,60548,1,1,42,150,42,42,42.0,0.0,150,150,150.0,0.0,3171.0378542643853,33.03164431525401,60548.0,0.0,60548,60548,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,16.515822157627007,16.515822157627007,42,150,96.0,76.36753236814714,5832.0,0,0,0,0,0,0,0,0,1.0,96.0,42.0,150.0,0,0,0,0,0,0,0,21,0,75,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,DDOS,-1
860,192.168.10.3-192.168.10.1-60955-53-17,192.168.10.3,60955,192.168.10.1,53,17,2017-07-07 12:05:45.952748,115922,1,1,48,148,48,48,48.0,0.0,148,148,148.0,0.0,1690.7920843325685,17.252980452373148,115922.0,0.0,115922,115922,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,8.626490226186574,8.626490226186574,48,148,98.0,70.71067811865476,5000.0,0,0,0,0,0,0,0,0,1.0,98.0,48.0,148.0,0,0,0,0,0,0,0,24,0,74,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,DDOS,-1
861,192.168.10.3-192.168.10.1-62330-53-17,192.168.10.3,62330,192.168.10.1,53,17,2017-07-07 12:05:52.693061,77040,1,1,49,81,49,49,49.0,0.0,81,81,81.0,0.0,1687.435098650052,25.96053997923157,77040.0,0.0,77040,77040,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,12.980269989615785,12.980269989615785,49,81,65.0,22.62741699796952,512.0,0,0,0,0,0,0,0,0,1.0,65.0,49.0,81.0,0,0,0,0,0,0,0,24,0,40,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,DDOS,-1
862,192.168.10.3-192.168.10.1-62194-53-17,192.168.10.3,62194,192.168.10.1,53,17,2017-07-07 12:03:33.844669,212541,1,1,39,88,39,39,39.0,0.0,88,88,88.0,0.0,597.5317703407812,9.409949139224905,212541.0,0.0,212541,212541,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,4.704974569612451,4.704974569612451,39,88,63.5,34.64823227814083,1200.5,0,0,0,0,0,0,0,0,1.0,63.5,39.0,88.0,0,0,0,0,0,0,0,19,0,44,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,DDOS,-1
863,192.168.10.12-192.168.10.3-123-123-17,192.168.10.12,123,192.168.10.3,123,17,2017-07-07 12:14:12.792797,65000090,4,4,192,192,48,48,48.0,0.0,48,48,48.0,0.0,5.907684127821977,0.1230767526629578,9285727.142857144,24567643.626061045,64999906,3,65000019,21666673.0,37527773.27082837,65000013,3,64999984,21666661.333333336,37527751.331518136,64999976,4,0,0,0,0,0,0,32,32,0.0615383763314789,0.0615383763314789,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,3,8,110.0,0.0,110,110,64999906.0,0.0,64999906,64999906,-1,-1,0,DDOS,-1
864,192.168.10.25-192.168.10.255-137-137-17,192.168.10.25,137,192.168.10.255,137,17,2017-07-07 12:11:24.245866,19,13,0,650,0,50,50,50.0,0.0,0,0,0.0,0.0,34210526.31578947,684210.5263157894,1.5833333333333337,1.4433756729740643,6,1,19,1.5833333333333337,1.4433756729740643,6,1,0,0.0,0.0,0,0,0,0,0,0,0,0,104,0,684210.5263157894,0.0,50,50,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,50.0,50.0,0.0,650,13,34210526,0,0,0,1,50,0,0,0,0,12,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,DDOS,-1
865,192.168.10.50-192.168.10.25-137-137-17,192.168.10.50,137,192.168.10.25,137,17,2017-07-07 12:11:24.246078,4,2,0,124,0,62,62,62.0,0.0,0,0,0.0,0.0,31000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,0,0,16,0,500000.0,0.0,62,62,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,62.0,62.0,0.0,0,0,0,0,0,0,1,62,0,0,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,DDOS,-1
866,192.168.10.50-192.168.10.255-138-138-17,192.168.10.50,138,192.168.10.255,138,17,2017-07-07 12:10:17.964456,40,26,0,5863,0,237,214,225.5,11.727744881263408,0,0,0.0,0.0,146575000.0,650000.0,1.6,1.2247448713915892,7,1,40,1.6,1.2247448713915892,7,1,0,0.0,0.0,0,0,0,0,0,0,0,0,208,0,650000.0,0.0,214,237,225.5,11.727744881263408,137.54000000000005,0,0,0,0,0,0,0,0,0.0,225.5,225.5,0.0,5863,26,146575000,0,0,0,1,225,0,0,0,0,25,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,DDOS,-1
867,192.168.10.25-192.168.10.255-138-138-17,192.168.10.25,138,192.168.10.255,138,17,2017-07-07 12:11:24.245982,64,13,0,2808,0,216,216,216.0,0.0,0,0,0.0,0.0,43875000.0,203125.0,5.333333333333335,13.445738313230658,48,1,64,5.333333333333335,13.445738313230658,48,1,0,0.0,0.0,0,0,0,0,0,0,0,0,104,0,203125.0,0.0,216,216,216.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,216.0,216.0,0.0,2808,13,43875000,0,0,0,1,216,0,0,0,0,12,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,DDOS,-1
868,192.168.10.3-192.168.10.1-62055-53-17,192.168.10.3,62055,192.168.10.1,53,17,2017-07-07 12:05:49.953107,60726,1,1,47,175,47,47,47.0,0.0,175,175,175.0,0.0,3655.7652405888734,32.93482198728716,60726.0,0.0,60726,60726,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,16.46741099364358,16.46741099364358,47,175,111.0,90.50966799187808,8192.0,0,0,0,0,0,0,0,0,1.0,111.0,47.0,175.0,0,0,0,0,0,0,0,23,0,87,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,DDOS,-1
869,192.168.10.3-192.168.10.1-62382-53-17,192.168.10.3,62382,192.168.10.1,53,17,2017-07-07 12:05:48.454222,61855,1,1,50,66,50,50,50.0,0.0,66,66,66.0,0.0,1875.353649664538,32.33368361490583,61855.0,0.0,61855,61855,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,16.166841807452915,16.166841807452915,50,66,58.0,11.31370849898476,128.0,0,0,0,0,0,0,0,0,1.0,58.0,50.0,66.0,0,0,0,0,0,0,0,25,0,33,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,DDOS,-1
870,192.168.10.3-192.168.10.1-62140-53-17,192.168.10.3,62140,192.168.10.1,53,17,2017-07-07 12:11:29.718038,145077,1,1,45,75,45,45,45.0,0.0,75,75,75.0,0.0,827.1469633367108,13.785782722278514,145077.0,0.0,145077,145077,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,6.892891361139257,6.892891361139257,45,75,60.0,21.213203435596427,450.0,0,0,0,0,0,0,0,0,1.0,60.0,45.0,75.0,0,0,0,0,0,0,0,22,0,37,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,DDOS,-1
871,192.168.10.3-192.168.10.1-61848-53-17,192.168.10.3,61848,192.168.10.1,53,17,2017-07-07 12:11:06.410215,30853,1,1,56,174,56,56,56.0,0.0,174,174,174.0,0.0,7454.704566816841,64.82351797232036,30853.0,0.0,30853,30853,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,32.41175898616018,32.41175898616018,56,174,115.0,83.43860018001261,6962.0,0,0,0,0,0,0,0,0,1.0,115.0,56.0,174.0,0,0,0,0,0,0,0,28,0,87,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,DDOS,-1
872,192.168.10.3-192.168.10.255-137-137-17,192.168.10.3,137,192.168.10.255,137,17,2017-07-07 12:10:17.964111,67853631,78,0,3900,0,50,50,50.0,0.0,0,0,0.0,0.0,57.47665883937737,1.1495331767875474,881215.9870129868,7370276.095887458,64696946,1,67853631,881215.9870129868,7370276.095887458,64696946,1,0,0.0,0.0,0,0,0,0,0,0,0,0,624,0,1.1495331767875474,0.0,50,50,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,50.0,50.0,0.0,1950,39,1235,0,0,0,1,50,0,0,0,0,77,8,1588756.0,0.0,1588756,1588756,64696946.0,0.0,64696946,64696946,-1,-1,0,DDOS,-1
873,192.168.10.3-192.168.10.1-60375-53-17,192.168.10.3,60375,192.168.10.1,53,17,2017-07-07 12:01:07.944173,205510,1,1,45,151,45,45,45.0,0.0,151,151,151.0,0.0,953.7248795679044,9.731886526203104,205510.0,0.0,205510,205510,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,4.865943263101553,4.865943263101553,45,151,98.0,74.95331880577403,5618.0,0,0,0,0,0,0,0,0,1.0,98.0,45.0,151.0,0,0,0,0,0,0,0,22,0,75,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,DDOS,-1
874,192.168.10.3-192.168.10.1-60958-53-17,192.168.10.3,60958,192.168.10.1,53,17,2017-07-07 12:13:57.474244,105856,1,1,53,139,53,53,53.0,0.0,139,139,139.0,0.0,1813.7847642079803,18.89359129383313,105856.0,0.0,105856,105856,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,9.446795646916565,9.446795646916565,53,139,96.0,60.81118318204309,3698.0,0,0,0,0,0,0,0,0,1.0,96.0,53.0,139.0,0,0,0,0,0,0,0,26,0,69,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,DDOS,-1
875,192.168.10.3-192.168.10.1-60573-53-17,192.168.10.3,60573,192.168.10.1,53,17,2017-07-07 12:11:12.145044,61461,1,1,64,117,64,64,64.0,0.0,117,117,117.0,0.0,2944.956964579164,32.5409609345764,61461.0,0.0,61461,61461,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,16.2704804672882,16.2704804672882,64,117,90.5,37.476659402887016,1404.5,0,0,0,0,0,0,0,0,1.0,90.5,64.0,117.0,0,0,0,0,0,0,0,32,0,58,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,DDOS,-1
876,192.168.10.3-192.168.10.1-61978-53-17,192.168.10.3,61978,192.168.10.1,53,17,2017-07-07 12:10:59.986600,60693,1,1,45,235,45,45,45.0,0.0,235,235,235.0,0.0,4613.382103372712,32.952729309805086,60693.0,0.0,60693,60693,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,16.476364654902543,16.476364654902543,45,235,140.0,134.35028842544403,18050.0,0,0,0,0,0,0,0,0,1.0,140.0,45.0,235.0,0,0,0,0,0,0,0,22,0,117,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,DDOS,-1
877,192.168.10.17-192.168.10.3-45344-3268-6,192.168.10.17,45344,192.168.10.3,3268,6,2017-07-07 12:14:13.012791,10904466,8,4,1546,288,387,0,193.25000000000003,206.59328574347649,72,72,72.0,0.0,168.18796995652974,1.1004665427908162,991315.0909090908,3287603.299316858,10903812,1,10904466,1557780.857142857,4121212.360983656,10903812,1,10904188,3634729.333333333,6295451.006604716,10904090,49,4,4,0,0,0,0,256,128,0.7336443618605442,0.3668221809302721,0,387,152.83333333333334,175.2840983988997,30724.515151515152,0,0,0,8,12,0,0,0,0.5,152.83333333333334,193.25,72.0,0,0,0,0,0,0,0,128,0,24,440,2079,3,32,327.0,0.0,327,327,10903812.0,0.0,10903812,10903812,-1,-1,757351803,DDOS,-1
878,192.168.10.15-192.168.10.3-49414-445-6,192.168.10.15,49414,192.168.10.3,445,6,2017-07-07 12:14:38.549936,90000999,10,10,8,2,1,0,0.8,0.4216370213557839,1,0,0.2,0.4216370213557839,0.1111098777914676,0.2222197555829352,4736894.684210527,11232663.25513264,29999960,3,90000955,10000106.111111112,14989249.352951286,30000014,3,90000955,10000106.111111112,14989270.059872324,30000004,3,0,0,0,0,0,0,224,296,0.1111098777914676,0.1111098777914676,0,1,0.5,0.5129891760425771,0.2631578947368421,0,0,0,0,20,0,0,0,1.0,0.5,0.8,0.2,0,0,0,0,0,0,0,0,0,0,253,2051,7,20,14592.0,25187.48381637197,43676,43,29985725.33333333,24608.415335680053,29999960,29957310,-1,-1,476833157,DDOS,-1
879,192.168.10.17-192.168.10.3-51952-389-6,192.168.10.17,51952,192.168.10.3,389,6,2017-07-07 12:14:13.013390,10904371,8,4,1546,1264,387,0,193.25000000000003,206.59328574347649,316,316,316.0,0.0,257.69482714775575,1.100476130168352,991306.4545454544,3287570.344687467,10903704,3,10904371,1557767.285714286,4121170.721958819,10903704,3,10904047,3634682.333333333,6295441.480325772,10904032,5,4,4,0,0,0,0,256,128,0.7336507534455678,0.3668253767227839,0,387,234.16666666666663,175.5370115509616,30813.242424242428,0,0,0,8,12,0,0,0,0.5,234.16666666666663,193.25,316.0,0,0,0,0,0,0,0,128,0,105,1001,2081,3,32,328.0,0.0,328,328,10903704.0,0.0,10903704,10903704,-1,-1,758651481,DDOS,-1
880,192.168.10.12-198.50.139.209-123-123-17,192.168.10.12,123,198.50.139.209,123,17,2017-07-07 12:14:25.792802,68016334,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.822851346266325,0.058809403047215,22672111.333333336,39240781.62332565,67983463,16316,68000018,68000018.0,0.0,68000018,68000018,67999779,67999779.0,0.0,67999779,67999779,0,0,0,0,0,0,16,16,0.0294047015236075,0.0294047015236075,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,16555.0,0.0,16555,16555,67983463.0,0.0,67983463,67983463,-1,-1,0,DDOS,-1
881,192.168.10.5-222.161.220.100-49336-443-6,192.168.10.5,49336,222.161.220.100,443,6,2017-07-07 12:14:40.541470,119651061,23,24,3397,11694,565,0,147.69565217391306,253.4879295642745,1941,0,487.25,657.1633540551721,126.125083002816,0.3928088861660825,2601110.02173913,4040717.7737104655,10006683,5,111016600,5046209.090909091,4601986.543270903,10370621,212,109646752,4767250.086956522,4752382.367746325,10380531,125,6,6,0,0,0,0,508,564,0.1922256251451042,0.2005832610209783,0,1941,321.08510638297884,525.4527583856584,276100.60129509715,0,0,0,12,47,0,0,0,1.0434782608695652,321.0851063829787,147.69565217391303,487.25,0,0,0,0,0,0,0,72,0,248,0,330,13,0,774898.9999999999,449861.58246776304,1726341,339165,9260597.666666666,1075656.2467140558,10006683,6552156,-1,-1,360828599,DDOS,-1
882,192.168.10.12-199.182.221.110-123-123-17,192.168.10.12,123,199.182.221.110,123,17,2017-07-07 12:14:24.792814,68071690,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.820555799334496,0.0587615791528019,22690563.333333336,39176904.45541297,67928156,71721,67999969,67999969.0,0.0,67999969,67999969,67999877,67999877.0,0.0,67999877,67999877,0,0,0,0,0,0,16,16,0.0293807895764009,0.0293807895764009,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,71813.0,0.0,71813,71813,67928156.0,0.0,67928156,67928156,-1,-1,0,DDOS,-1
883,192.168.10.12-24.86.68.24-123-123-17,192.168.10.12,123,24.86.68.24,123,17,2017-07-07 12:14:29.792782,66104505,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.904491910195833,0.0605102481290798,22034835.0,37987025.70535823,65898474,101533,66000007,66000007.0,0.0,66000007,66000007,66002972,66002972.0,0.0,66002972,66002972,0,0,0,0,0,0,16,16,0.0302551240645399,0.0302551240645399,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,101533.0,0.0,101533,101533,65898474.0,0.0,65898474,65898474,-1,-1,0,DDOS,-1
884,192.168.10.12-206.108.0.133-123-123-17,192.168.10.12,123,206.108.0.133,123,17,2017-07-07 12:14:29.792781,67022077,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.864727692637756,0.0596818269299532,22340692.333333336,38656902.965839855,66977839,22054,67000023,67000023.0,0.0,67000023,67000023,66999893,66999893.0,0.0,66999893,66999893,0,0,0,0,0,0,16,16,0.0298409134649766,0.0298409134649766,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,22184.0,0.0,22184,22184,66977839.0,0.0,66977839,66977839,-1,-1,0,DDOS,-1
885,192.168.10.12-158.69.125.231-123-123-17,192.168.10.12,123,158.69.125.231,123,17,2017-07-07 12:14:25.792769,69016443,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.781945745885513,0.0579572030392815,23005481.0,39818314.335033335,68983710,16332,69000042,69000042.0,0.0,69000042,69000042,69000111,69000111.0,0.0,69000111,69000111,0,0,0,0,0,0,16,16,0.0289786015196407,0.0289786015196407,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,16332.0,0.0,16332,16332,68983710.0,0.0,68983710,68983710,-1,-1,0,DDOS,-1
886,192.168.10.12-206.108.0.132-123-123-17,192.168.10.12,123,206.108.0.132,123,17,2017-07-07 12:14:29.792812,69028648,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.7814538682548147,0.0579469555886419,23009549.333333336,39804014.2348832,68971266,28667,68999981,68999981.0,0.0,68999981,68999981,68999933,68999933.0,0.0,68999933,68999933,0,0,0,0,0,0,16,16,0.0289734777943209,0.0289734777943209,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,28715.0,0.0,28715,28715,68971266.0,0.0,68971266,68971266,-1,-1,0,DDOS,-1
887,192.168.10.19-91.189.89.198-123-123-17,192.168.10.19,123,91.189.89.198,123,17,2017-07-07 12:14:38.519478,65093972,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.949581875261814,0.0614496224012877,21697990.666666664,37419204.2847584,64905966,93998,64999974,64999974.0,0.0,64999974,64999974,64999964,64999964.0,0.0,64999964,64999964,0,0,0,0,0,0,16,16,0.0307248112006438,0.0307248112006438,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,94008.0,0.0,94008,94008,64905966.0,0.0,64905966,64905966,-1,-1,0,DDOS,-1
888,192.168.10.12-208.81.1.244-123-123-17,192.168.10.12,123,208.81.1.244,123,17,2017-07-07 12:14:32.792824,69043091,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.7808720209238604,0.057934833769247,23014363.666666664,39787367.20589067,68956858,43106,68999985,68999985.0,0.0,68999985,68999985,68999964,68999964.0,0.0,68999964,68999964,0,0,0,0,0,0,16,16,0.0289674168846235,0.0289674168846235,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,43127.0,0.0,43127,43127,68956858.0,0.0,68956858,68956858,-1,-1,0,DDOS,-1
889,192.168.10.12-207.210.46.249-123-123-17,192.168.10.12,123,207.210.46.249,123,17,2017-07-07 12:14:31.792805,69026221,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.781551665706862,0.0579489930355596,23008740.333333336,39806897.233447805,68973786,26203,69000018,69000018.0,0.0,69000018,69000018,68999989,68999989.0,0.0,68999989,68999989,0,0,0,0,0,0,16,16,0.0289744965177798,0.0289744965177798,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,26232.0,0.0,26232,26232,68973786.0,0.0,68973786,68973786,-1,-1,0,DDOS,-1
890,192.168.10.12-144.217.164.10-123-123-17,192.168.10.12,123,144.217.164.10,123,17,2017-07-07 12:14:32.792821,67016151,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.8649810103239144,0.0596871043817482,22338717.0,38663659.1187287,66983665,16158,66999993,66999993.0,0.0,66999993,66999993,66999823,66999823.0,0.0,66999823,66999823,0,0,0,0,0,0,16,16,0.0298435521908741,0.0298435521908741,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,16328.0,0.0,16328,16328,66983665.0,0.0,66983665,66983665,-1,-1,0,DDOS,-1
891,192.168.10.12-192.95.27.155-123-123-17,192.168.10.12,123,192.95.27.155,123,17,2017-07-07 12:14:32.792818,69016322,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.781950623216346,0.0579573046503405,23005440.666666664,39818120.63414684,68983446,16331,68999991,68999991.0,0.0,68999991,68999991,68999777,68999777.0,0.0,68999777,68999777,0,0,0,0,0,0,16,16,0.0289786523251702,0.0289786523251702,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,16545.0,0.0,16545,16545,68983446.0,0.0,68983446,68983446,-1,-1,0,DDOS,-1
892,192.168.10.19-224.0.0.251-5353-5353-17,192.168.10.19,5353,224.0.0.251,5353,17,2017-07-07 12:14:42.205873,19,13,0,585,0,45,45,45.0,0.0,0,0,0.0,0.0,30789473.684210524,684210.5263157894,1.5833333333333337,1.4433756729740643,6,1,19,1.5833333333333337,1.4433756729740643,6,1,0,0.0,0.0,0,0,0,0,0,0,0,0,104,0,684210.5263157894,0.0,45,45,45.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,45.0,45.0,0.0,585,13,30789473,0,0,0,1,45,0,0,0,0,12,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,DDOS,-1
893,192.168.10.12-206.75.89.101-123-123-17,192.168.10.12,123,206.75.89.101,123,17,2017-07-07 12:14:32.792779,69093111,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.778858806922155,0.0578928918108782,23031037.0,39729920.8543095,68907198,92829,69000027,69000027.0,0.0,69000027,69000027,69000282,69000282.0,0.0,69000282,69000282,0,0,0,0,0,0,16,16,0.0289464459054391,0.0289464459054391,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,92829.0,0.0,92829,92829,68907198.0,0.0,68907198,68907198,-1,-1,0,DDOS,-1
894,192.168.10.19-91.189.91.157-123-123-17,192.168.10.19,123,91.189.91.157,123,17,2017-07-07 12:14:42.519561,65036506,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.9521881141646813,0.0615039190450975,21678835.333333336,37485498.81811166,64963361,36535,64999896,64999896.0,0.0,64999896,64999896,64999971,64999971.0,0.0,64999971,64999971,0,0,0,0,0,0,16,16,0.0307519595225487,0.0307519595225487,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,36535.0,0.0,36535,36535,64963361.0,0.0,64963361,64963361,-1,-1,0,DDOS,-1
895,8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,2017-07-07 12:14:49.176242,111056125,149,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.3416639559502008,750379.222972973,2262940.367438518,13491878,0,111056125,750379.222972973,2262940.367438518,13491878,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.3416639559502008,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3470544.5555555555,4063054.542496295,10995513,15,8869024.444444444,2426004.419877214,13491878,5821377,-1,-1,0,DDOS,-1
